cluster_id,text,suggested_label,target,reason,self_consistency,fact_match,misweighted,hallucinated_context
d33aeafd0aa1_s012,BHD2088 logged on between hour 5 and hour 13 across 6 active days on 1 workstation during week 2010-W26.,Grounded,1.0,"All numerical values in the sentence (hour 5 to hour 13, 6 active days, 1 workstation) accurately reflect the provided context facts with no hallucinated numbers or causal violations.",0.1,0.8333333333333334,1.0,0.0
cefb5975f5e3_s007,"Because BHM0430 is a manager in PurchasingAndContracts, the 43 visits to job-search sites could reflect recruitment research or personal career exploration.",Grounded,1.0,"The numeric claim of 43 visits to job-search sites accurately matches fact F001, and no context facts are causally linked to create an ungrounded claim.",0.1,1.0,0.0,0.0
17d7decf45c0_s003,CJH3136 recorded 0 visits to leak-publication sites and 0 visits to cloud-storage sites during week 2010-W31.,Grounded,1.0,The numeric values for visits to leak-publication sites (0) and visits to cloud-storage sites (0) fully match the provided context facts F002 and F003 without any unsupported causal claims.,1.0,0.75,1.0,0.0
f54720d4d4ff_s002,BCH1138's 40 visits to job-search sites represent the only anomalous metric for BCH1138 during week 2010-W48.,Grounded,1.0,"The numeric claim of 40 visits to job-search sites matches fact F001, which is the only fact in the evidence (anomalous) set, and there are no unsupported causal claims.",0.9,0.75,0.0,0.0
18e17c90ab42_s010,"The 11 job-search site visits by CKB3745 represent an isolated browsing spike, while CKB3745 maintained normal patterns across 36 distinct web domains and 5 active days.",Grounded,1.0,"The numeric values in the sentence perfectly match the provided facts: 11 job-search site visits matches F001, 36 distinct web domains matches F004, and 5 active days matches F006. No false causal relationships are asserted.",0.1,1.0,0.0,1.0
74bcc35b67e2_s004,"In addition, ATT0293 recorded 0 removable device connections, 7 logon events, and 11 file operations, all within ATT0293's usual range.",Grounded,1.0,"The numbers for removable device connections (0), logon events (7), and file operations (11) precisely match the context facts F004, F002, and F003.",0.3,1.0,0.0,1.0
4e4976e34e7e_s009,"User BLL3585's increase to 11 file operations triggered rule R5 for overall activity volume exceeding peer distributions, though 11 file operations remains a relatively low absolute count.",Grounded,1.0,"The sentence accurately references the 11 file operations, which is supported by the evidence facts, without hallucinated metrics or inappropriate causal attribution to context facts.",0.1,1.0,0.0,1.0
376261f0f07e_s006,"The primary concern is user ALC1060's 42 visits to job-search sites, which suggests potential staff turnover or career planning by user ALC1060.",Grounded,1.0,"The numeric claim of 42 visits to job-search sites perfectly matches F001, and the sentence does not make improper causal claims linking context facts to evidence facts.",0.1,1.0,0.0,0.0
432c43412b58_s017,"The overall evidence of anomalous activity for CMM0764 is thin, suggesting that 665 web requests reflect routine programming research.",Grounded,1.0,"The numeric claim of 665 web requests matches the evidence fact F001 perfectly, and no unsupported causal links are made between context and evidence facts.",0.4,1.0,0.0,0.0
1f948ddb0ace_s015,"User BLL3585 usually registers 0 visits to job-search sites, while the 93 peer mathematicians typically register 1 visit to job-search sites.",Not Grounded,0.0,"The sentence introduces several ungrounded numerical claims and details not present in the provided facts, including '0 visits to job-search sites', '93 peer mathematicians', and '1 visit to job-search sites', while omitting the actual value of 8.0 visits to job-search sites.",0.9,1.0,0.0,1.0
18d0c44c6d95_s005,User ACS0128 accessed 71 distinct web domains across 5 days of activity during week 2010-W29.,Grounded,1.0,All numerical claims in the sentence (71 distinct web domains and 5 days of activity) accurately reflect the facts F004 and F006 without any invalid causal claims.,0.3,1.0,1.0,0.0
559420d0e7d2_s008,The 69 visits to job-search sites by user CWL0561 also exceeded the peer baseline of 8 visits across 366 peers in the same role.,Not Grounded,0.0,"The sentence mentions a peer baseline of 8 visits across 366 peers, which are facts not provided or supported in the evidence or context facts.",1.0,1.0,0.0,1.0
b5ef90862101_s001,"During week 2010-W19, DGE3194 logged 10 visits to job-search sites, triggering a detection rule for atypical browsing.",Grounded,1.0,"The numeric value of 10 visits to job-search sites matches the evidence fact F001, and there is no incorrect causal attribution blaming an anomaly on context facts.",1.0,1.0,0.0,0.0
8053acf710a9_s005,AZA1012 recorded 0 visits to leak-publication sites and 8 visits to cloud-storage sites during week 2010-W09.,Grounded,1.0,"The sentence correctly states 0 visits to leak-publication sites and 8 visits to cloud-storage sites, directly matching context facts F002 and F003 without invalid causal claims.",0.4,0.75,1.0,0.0
4e7c457f1108_s009,The slight elevation to 18 file operations by CBC3175 likely reflects minor project-related file handling rather than malicious behavior.,Grounded,1.0,"The sentence mentions 18 file operations, which accurately reflects evidence fact F001, and it does not make any ungrounded causal claims or contradict the provided facts.",0.1,0.6666666666666666,0.0,0.0
a65bb04bc3e8_s005,"User AGL1301 logged 10 logon events, 12 removable device connections, and 475 web requests during week 2011-W17.",Grounded,1.0,"All facts and numeric values in the sentence accurately reflect the given context facts (10 logon events, 12 removable device connections, and 475 web requests) without making unsupported causal claims.",0.6,0.8,1.0,0.0
b4a2b7f6e2b9_s015,"User CKB3645 logged activity on 5 days in week 2010-W37, matching the typical level of 371 peers in the same role.",Not Grounded,0.0,The claim regarding '371 peers in the same role' introduces an ungrounded numerical fact not present in the provided context or evidence facts.,0.2,1.0,1.0,1.0
f6b7a7cf99d7_s002,The transfer of 26 files to removable media by user BXT2678 represents the primary evidence for the alert.,Grounded,1.0,"The claim of 26 files transferred to removable media perfectly matches the evidence fact F001, correctly referencing it as the primary evidence without ungrounded causal assertions.",1.0,1.0,0.0,0.0
c2905fc9e123_s013,"Because the 570 web requests by AHC1994 represent only a moderate increase over AHC1994's baseline of 475 web requests, this web request anomaly appears relatively minor.",Not Grounded,0.0,"The sentence introduces a baseline figure of 475 web requests and the user identifier AHC1994, neither of which appears in the provided evidence or context facts.",0.2,0.6666666666666666,0.0,1.0
b774bee9f9af_s003,"Outside of the 56 job-search visits, ASS0280 maintained a normal profile with 0 visits to leak-publication sites and 1 visit to cloud-storage sites.",Grounded,1.0,All facts and numbers mentioned in the sentence perfectly align with the provided EVIDENCE and CONTEXT facts without any ungrounded causal claims.,0.8,1.0,0.0,1.0
1add53f377e6_s023,User BHM0430 remained within normal operational ranges across 94 distinct web domains and 1 workstation with 0 visits to leak-publication sites during week 2010-W15.,Grounded,1.0,"All numbers stated in the sentence (94 distinct web domains, 1 workstation, 0 visits to leak-publication sites) match the provided context facts precisely, without ungrounded causal claims.",0.1,1.0,1.0,1.0
378d7b930551_s003,"Other weekly indicators for user ANC1950 remained within normal expected ranges, including 7 logon events, 32 file operations, and 3 removable device connections.",Grounded,1.0,"The numeric values mentioned in the sentence (7 logon events, 32 file operations, and 3 removable device connections) perfectly match the corresponding context facts without introducing unsupported causal claims.",0.9,0.8,0.0,1.0
df9d02bf0669_s002,"User CSB1660 initiated 5 removable device connections during working hours, resulting in 0 removable device connections outside working hours for user CSB1660.",Not Grounded,0.0,"The sentence claims a causal relationship ('resulting in') between initiating 5 removable device connections during working hours and having 0 removable device connections outside working hours, which is not supported by the facts.",0.8,0.6666666666666666,1.0,0.0
d6ca3db9c277_s018,DBR1798 likely performed routine engineering file updates.,Not Grounded,0.0,"The claim that DBR1798 likely performed routine engineering file updates introduces ungrounded entities, roles, and speculative actions that cannot be verified from the provided numeric facts.",0.2,1.0,0.0,0.0
22abcc526c6c_s007,The evidence indicates that BCL2082 focused elevated web activity on employment platforms in week 2010-W31 while maintaining typical overall system utilization.,Grounded,1.0,The sentence provides a high-level qualitative summary consistent with the evidence of job-search site visits (employment platforms) and typical context metrics without misrepresenting numbers or making invalid causal claims.,0.3,0.5,0.0,1.0
454544c3a479_s018,The evidence against AKK2125 is thin since the only anomaly is an increase of web requests to 570.,Grounded,1.0,"The sentence correctly states that the only anomaly is web requests with a value of 570, which matches F001 under EVIDENCE FACTS.",0.7,1.0,0.0,0.0
5cc2c37b8587_s007,BXT2678 recorded 9 removable device connections and 30 file operations across 5 working days on 1 workstation.,Grounded,1.0,"All facts stated in the sentence (9 removable device connections, 30 file operations, 5 days with activity, and 1 workstation used) strictly match the provided context facts without any ungrounded causal claims.",0.3,0.8333333333333334,1.0,0.0
7a3d140ae166_s006,AAH0721 visited job-search sites 17 times while maintaining an otherwise standard routine across 5 days of recorded activity on 1 workstation.,Grounded,1.0,"All numerical statements (17 visits to job-search sites, 5 days of activity, and 1 workstation used) precisely match the provided facts without invalid causal claims.",0.1,1.0,0.0,0.0
